customer_id,first_name,last_name,email,phone,registration_date,state,age_group,loyalty_status,lifetime_value
9514,First_9513,Last_9513,customer_9513@email.com,555-1269,2021-11-19,GA,56-65,Gold,7256.65
9515,First_9514,Last_9514,customer_9514@email.com,555-9735,2020-06-06,MI,65+,Gold,3241.28
9516,First_9515,Last_9515,customer_9515@email.com,555-6135,2023-11-15,OH,36-45,Bronze,3360.07
9517,First_9516,Last_9516,customer_9516@email.com,555-8056,2022-05-25,NY,46-55,Platinum,6943.84
9518,First_9517,Last_9517,customer_9517@email.com,555-7719,2021-12-06,NC,56-65,Gold,7621.5
9519,First_9518,Last_9518,customer_9518@email.com,555-2527,2020-12-18,MI,18-25,Platinum,2203.11
9520,First_9519,Last_9519,customer_9519@email.com,555-5037,2021-12-03,FL,65+,Gold,8893.05
9521,First_9520,Last_9520,customer_9520@email.com,555-6204,2021-03-28,NY,26-35,Platinum,554.33
9522,First_9521,Last_9521,customer_9521@email.com,555-4484,2022-04-04,TX,18-25,Silver,9139.75
9523,First_9522,Last_9522,customer_9522@email.com,555-5265,2020-04-01,GA,56-65,Gold,5418.32
9524,First_9523,Last_9523,customer_9523@email.com,555-7605,2020-02-20,IL,46-55,Gold,1048.32
9525,First_9524,Last_9524,customer_9524@email.com,555-8329,2021-06-04,CA,18-25,Bronze,8827.39
9526,First_9525,Last_9525,customer_9525@email.com,555-2147,2022-12-05,MI,18-25,Platinum,4911.77
9527,First_9526,Last_9526,customer_9526@email.com,555-2264,2022-05-22,FL,18-25,Silver,1224.76
9528,First_9527,Last_9527,customer_9527@email.com,555-8083,2022-05-28,NC,46-55,Platinum,3663.39
9529,First_9528,Last_9528,customer_9528@email.com,555-3322,2023-09-19,NY,26-35,Silver,3715.49
9530,First_9529,Last_9529,customer_9529@email.com,555-7674,2023-05-25,FL,18-25,Gold,9943.21
9531,First_9530,Last_9530,customer_9530@email.com,555-5112,2021-10-18,IL,56-65,Gold,8919.33
9532,First_9531,Last_9531,customer_9531@email.com,555-2021,2020-02-04,OH,18-25,Silver,6847.4
9533,First_9532,Last_9532,customer_9532@email.com,555-2964,2020-11-01,IL,65+,Platinum,279.36
9534,First_9533,Last_9533,customer_9533@email.com,555-1607,2022-10-06,NY,26-35,Platinum,6832.82
9535,First_9534,Last_9534,customer_9534@email.com,555-7638,2023-08-18,GA,18-25,Silver,7625.26
9536,First_9535,Last_9535,customer_9535@email.com,555-7907,2023-11-04,PA,65+,Gold,1623.01
9537,First_9536,Last_9536,customer_9536@email.com,555-3713,2022-12-25,NC,18-25,Gold,6984.9
9538,First_9537,Last_9537,customer_9537@email.com,555-2529,2022-06-24,FL,26-35,Bronze,3567.76
9539,First_9538,Last_9538,customer_9538@email.com,555-6747,2022-03-17,FL,56-65,Platinum,4149.75
9540,First_9539,Last_9539,customer_9539@email.com,555-2288,2022-09-06,PA,36-45,Bronze,991.38
9541,First_9540,Last_9540,customer_9540@email.com,555-3033,2022-02-08,MI,46-55,Bronze,2901.79
9542,First_9541,Last_9541,customer_9541@email.com,555-8730,2020-09-26,NY,56-65,Silver,1940.25
9543,First_9542,Last_9542,customer_9542@email.com,555-5969,2021-02-07,GA,18-25,Platinum,3628.58
9544,First_9543,Last_9543,customer_9543@email.com,555-6181,2023-02-26,NC,65+,Platinum,8998.16
9545,First_9544,Last_9544,customer_9544@email.com,555-4393,2021-08-04,NY,36-45,Bronze,6198.49
9546,First_9545,Last_9545,customer_9545@email.com,555-5379,2020-03-30,PA,18-25,Bronze,7159.4
9547,First_9546,Last_9546,customer_9546@email.com,555-2080,2022-12-02,MI,46-55,Platinum,1465.21
9548,First_9547,Last_9547,customer_9547@email.com,555-6050,2022-07-30,NC,26-35,Silver,8692.74
9549,First_9548,Last_9548,customer_9548@email.com,555-5676,2020-01-16,OH,36-45,Silver,8188.17
9550,First_9549,Last_9549,customer_9549@email.com,555-6428,2022-07-31,TX,46-55,Gold,6997.3
9551,First_9550,Last_9550,customer_9550@email.com,555-5916,2023-09-19,TX,56-65,Silver,6389.52
9552,First_9551,Last_9551,customer_9551@email.com,555-6355,2020-10-15,NY,56-65,Bronze,5410.1
9553,First_9552,Last_9552,customer_9552@email.com,555-2396,2022-09-04,NY,56-65,Platinum,1153.34
9554,First_9553,Last_9553,customer_9553@email.com,555-1972,2023-09-25,NC,18-25,Platinum,4343.09
9555,First_9554,Last_9554,customer_9554@email.com,555-2367,2023-12-25,MI,36-45,Silver,2831.79
9556,First_9555,Last_9555,customer_9555@email.com,555-4488,2022-07-13,GA,46-55,Silver,4331.61
9557,First_9556,Last_9556,customer_9556@email.com,555-9970,2023-01-27,TX,46-55,Platinum,6704.4
9558,First_9557,Last_9557,customer_9557@email.com,555-4810,2020-09-05,NC,18-25,Gold,8185.85
9559,First_9558,Last_9558,customer_9558@email.com,555-2347,2022-05-05,CA,56-65,Bronze,7733.44
9560,First_9559,Last_9559,customer_9559@email.com,555-7257,2020-05-07,CA,56-65,Silver,9798.06
9561,First_9560,Last_9560,customer_9560@email.com,555-3973,2022-03-01,FL,65+,Platinum,3754.98
9562,First_9561,Last_9561,customer_9561@email.com,555-3043,2021-10-23,NY,26-35,Silver,2769.72
9563,First_9562,Last_9562,customer_9562@email.com,555-5632,2021-05-05,GA,36-45,Silver,4354.12
9564,First_9563,Last_9563,customer_9563@email.com,555-6422,2021-10-16,IL,46-55,Silver,3874.27
9565,First_9564,Last_9564,customer_9564@email.com,555-4132,2023-12-13,GA,46-55,Silver,9350.64
9566,First_9565,Last_9565,customer_9565@email.com,555-4247,2023-05-09,GA,26-35,Silver,5344.23
9567,First_9566,Last_9566,customer_9566@email.com,555-2450,2023-03-14,NY,18-25,Bronze,4314.14
9568,First_9567,Last_9567,customer_9567@email.com,555-9909,2022-06-22,CA,65+,Bronze,9640.05
9569,First_9568,Last_9568,customer_9568@email.com,555-6276,2021-10-24,GA,65+,Silver,6747.53
9570,First_9569,Last_9569,customer_9569@email.com,555-7606,2020-10-10,PA,46-55,Bronze,950.27
9571,First_9570,Last_9570,customer_9570@email.com,555-8802,2020-08-02,MI,46-55,Bronze,4574.42
9572,First_9571,Last_9571,customer_9571@email.com,555-1899,2021-01-27,GA,26-35,Gold,6893.61
9573,First_9572,Last_9572,customer_9572@email.com,555-8403,2023-05-28,FL,18-25,Silver,1146.0
9574,First_9573,Last_9573,customer_9573@email.com,555-1551,2020-02-11,TX,26-35,Platinum,4108.19
9575,First_9574,Last_9574,customer_9574@email.com,555-1731,2020-11-17,IL,18-25,Platinum,3841.89
9576,First_9575,Last_9575,customer_9575@email.com,555-8218,2023-09-10,IL,18-25,Silver,5563.31
9577,First_9576,Last_9576,customer_9576@email.com,555-3960,2022-04-08,NC,46-55,Silver,5755.27
9578,First_9577,Last_9577,customer_9577@email.com,555-3124,2021-08-28,NY,36-45,Bronze,7950.12
9579,First_9578,Last_9578,customer_9578@email.com,555-2413,2023-06-12,FL,46-55,Gold,2951.42
9580,First_9579,Last_9579,customer_9579@email.com,555-1947,2023-10-01,TX,65+,Bronze,4307.07
9581,First_9580,Last_9580,customer_9580@email.com,555-9336,2022-05-15,CA,26-35,Platinum,9482.78
9582,First_9581,Last_9581,customer_9581@email.com,555-4082,2020-08-29,NY,18-25,Platinum,160.26
9583,First_9582,Last_9582,customer_9582@email.com,555-4007,2022-07-01,FL,56-65,Platinum,6150.29
9584,First_9583,Last_9583,customer_9583@email.com,555-1149,2022-03-30,PA,26-35,Silver,1958.59
9585,First_9584,Last_9584,customer_9584@email.com,555-3355,2022-05-19,GA,56-65,Gold,9721.32
9586,First_9585,Last_9585,customer_9585@email.com,555-3360,2022-10-11,CA,56-65,Platinum,4257.13
9587,First_9586,Last_9586,customer_9586@email.com,555-1883,2020-09-03,IL,65+,Bronze,114.64
9588,First_9587,Last_9587,customer_9587@email.com,555-4735,2020-09-09,NC,56-65,Platinum,5004.07
9589,First_9588,Last_9588,customer_9588@email.com,555-8272,2020-12-18,FL,46-55,Platinum,5401.12
9590,First_9589,Last_9589,customer_9589@email.com,555-1379,2021-08-26,NC,65+,Silver,162.63
9591,First_9590,Last_9590,customer_9590@email.com,555-4985,2022-01-25,NY,56-65,Silver,5816.51
9592,First_9591,Last_9591,customer_9591@email.com,555-3911,2022-12-30,FL,65+,Platinum,935.48
9593,First_9592,Last_9592,customer_9592@email.com,555-5205,2023-11-18,MI,26-35,Platinum,9613.34
9594,First_9593,Last_9593,customer_9593@email.com,555-5083,2023-12-14,MI,65+,Silver,6211.32
9595,First_9594,Last_9594,customer_9594@email.com,555-7378,2020-05-24,PA,26-35,Platinum,1399.94
9596,First_9595,Last_9595,customer_9595@email.com,555-9606,2020-11-03,NC,46-55,Gold,3509.5
9597,First_9596,Last_9596,customer_9596@email.com,555-8468,2020-03-10,FL,26-35,Silver,7769.43
9598,First_9597,Last_9597,customer_9597@email.com,555-7491,2023-05-26,TX,36-45,Platinum,3995.57
9599,First_9598,Last_9598,customer_9598@email.com,555-2655,2022-07-20,NC,46-55,Bronze,6768.31
9600,First_9599,Last_9599,customer_9599@email.com,555-7394,2023-05-24,CA,36-45,Platinum,2266.97
9601,First_9600,Last_9600,customer_9600@email.com,555-8556,2023-01-06,MI,36-45,Gold,9317.4
9602,First_9601,Last_9601,customer_9601@email.com,555-4045,2020-11-13,CA,18-25,Platinum,9188.15
9603,First_9602,Last_9602,customer_9602@email.com,555-9724,2022-06-21,MI,65+,Bronze,6683.14
9604,First_9603,Last_9603,customer_9603@email.com,555-6513,2023-04-10,NC,26-35,Bronze,5829.03
9605,First_9604,Last_9604,customer_9604@email.com,555-7875,2020-03-15,MI,65+,Gold,4125.02
9606,First_9605,Last_9605,customer_9605@email.com,555-2293,2021-02-08,NY,65+,Platinum,5692.86
9607,First_9606,Last_9606,customer_9606@email.com,555-3137,2020-07-15,FL,26-35,Gold,4689.55
9608,First_9607,Last_9607,customer_9607@email.com,555-3102,2021-08-27,FL,36-45,Gold,6267.52
9609,First_9608,Last_9608,customer_9608@email.com,555-5120,2020-05-14,NY,26-35,Silver,3496.04
9610,First_9609,Last_9609,customer_9609@email.com,555-7748,2021-06-10,NC,18-25,Bronze,1303.01
9611,First_9610,Last_9610,customer_9610@email.com,555-4035,2020-05-25,MI,46-55,Silver,3306.34
9612,First_9611,Last_9611,customer_9611@email.com,555-7468,2023-04-29,GA,36-45,Silver,6723.61
9613,First_9612,Last_9612,customer_9612@email.com,555-9337,2021-10-10,OH,56-65,Bronze,5982.32
9614,First_9613,Last_9613,customer_9613@email.com,555-4316,2020-06-06,NY,18-25,Bronze,1795.71
9615,First_9614,Last_9614,customer_9614@email.com,555-3529,2023-05-25,PA,18-25,Gold,9069.18
9616,First_9615,Last_9615,customer_9615@email.com,555-9256,2023-02-02,NY,26-35,Platinum,4386.3
9617,First_9616,Last_9616,customer_9616@email.com,555-4898,2022-01-11,NY,18-25,Gold,8206.31
9618,First_9617,Last_9617,customer_9617@email.com,555-7450,2022-01-26,GA,65+,Platinum,7966.79
9619,First_9618,Last_9618,customer_9618@email.com,555-8274,2020-05-17,IL,46-55,Bronze,3573.45
9620,First_9619,Last_9619,customer_9619@email.com,555-2141,2023-01-23,PA,36-45,Platinum,6567.81
9621,First_9620,Last_9620,customer_9620@email.com,555-5710,2022-11-29,GA,18-25,Platinum,1277.28
9622,First_9621,Last_9621,customer_9621@email.com,555-1931,2020-06-01,PA,46-55,Platinum,3474.11
9623,First_9622,Last_9622,customer_9622@email.com,555-8913,2023-04-28,NC,36-45,Bronze,7277.41
9624,First_9623,Last_9623,customer_9623@email.com,555-8123,2020-12-28,FL,65+,Silver,5899.62
9625,First_9624,Last_9624,customer_9624@email.com,555-4739,2020-06-15,IL,46-55,Gold,5483.93
9626,First_9625,Last_9625,customer_9625@email.com,555-6152,2021-07-11,OH,26-35,Bronze,2389.88
9627,First_9626,Last_9626,customer_9626@email.com,555-1557,2022-05-05,GA,46-55,Bronze,6598.37
9628,First_9627,Last_9627,customer_9627@email.com,555-9744,2022-10-12,PA,56-65,Platinum,9658.92
9629,First_9628,Last_9628,customer_9628@email.com,555-9343,2021-06-30,NC,36-45,Gold,3529.47
9630,First_9629,Last_9629,customer_9629@email.com,555-9655,2021-01-21,NC,36-45,Platinum,9904.45
9631,First_9630,Last_9630,customer_9630@email.com,555-9066,2020-06-21,CA,36-45,Gold,2209.32
9632,First_9631,Last_9631,customer_9631@email.com,555-4852,2021-09-16,PA,56-65,Platinum,7015.22
9633,First_9632,Last_9632,customer_9632@email.com,555-6584,2022-08-27,PA,26-35,Gold,6261.54
9634,First_9633,Last_9633,customer_9633@email.com,555-6571,2023-09-22,CA,46-55,Bronze,192.51
9635,First_9634,Last_9634,customer_9634@email.com,555-4390,2020-04-29,PA,36-45,Gold,8739.65
9636,First_9635,Last_9635,customer_9635@email.com,555-6390,2023-08-07,TX,36-45,Platinum,6113.71
9637,First_9636,Last_9636,customer_9636@email.com,555-8039,2022-09-28,NC,26-35,Bronze,1181.15
9638,First_9637,Last_9637,customer_9637@email.com,555-1142,2022-08-24,GA,26-35,Gold,5926.54
9639,First_9638,Last_9638,customer_9638@email.com,555-1649,2023-07-31,GA,56-65,Gold,693.03
9640,First_9639,Last_9639,customer_9639@email.com,555-9821,2023-07-28,PA,46-55,Silver,6684.16
9641,First_9640,Last_9640,customer_9640@email.com,555-4979,2023-08-18,CA,36-45,Platinum,2055.37
9642,First_9641,Last_9641,customer_9641@email.com,555-7456,2020-05-04,OH,56-65,Silver,1289.16
9643,First_9642,Last_9642,customer_9642@email.com,555-7487,2021-04-26,MI,36-45,Platinum,3992.85
9644,First_9643,Last_9643,customer_9643@email.com,555-4969,2021-01-18,MI,65+,Platinum,3648.99
9645,First_9644,Last_9644,customer_9644@email.com,555-5771,2023-10-24,PA,36-45,Platinum,1628.38
9646,First_9645,Last_9645,customer_9645@email.com,555-2354,2021-01-13,TX,26-35,Gold,7876.8
9647,First_9646,Last_9646,customer_9646@email.com,555-7832,2020-11-30,NC,26-35,Gold,5654.47
9648,First_9647,Last_9647,customer_9647@email.com,555-4859,2022-05-09,FL,46-55,Gold,2686.23
9649,First_9648,Last_9648,customer_9648@email.com,555-8064,2021-08-26,MI,56-65,Platinum,974.65
9650,First_9649,Last_9649,customer_9649@email.com,555-9514,2021-05-06,OH,18-25,Gold,1748.02
9651,First_9650,Last_9650,customer_9650@email.com,555-3334,2021-11-25,CA,26-35,Bronze,1135.39
9652,First_9651,Last_9651,customer_9651@email.com,555-7377,2022-09-13,FL,36-45,Gold,3609.66
9653,First_9652,Last_9652,customer_9652@email.com,555-9478,2023-11-25,CA,65+,Silver,1847.2
9654,First_9653,Last_9653,customer_9653@email.com,555-4049,2020-07-19,FL,26-35,Platinum,3509.41
9655,First_9654,Last_9654,customer_9654@email.com,555-9734,2021-05-20,CA,26-35,Gold,1765.35
9656,First_9655,Last_9655,customer_9655@email.com,555-9981,2023-09-18,TX,65+,Platinum,6046.51
9657,First_9656,Last_9656,customer_9656@email.com,555-2100,2023-04-09,TX,26-35,Silver,6078.88
9658,First_9657,Last_9657,customer_9657@email.com,555-2317,2023-02-22,OH,36-45,Bronze,2931.81
9659,First_9658,Last_9658,customer_9658@email.com,555-4228,2022-09-19,NY,36-45,Gold,2843.45
9660,First_9659,Last_9659,customer_9659@email.com,555-5961,2020-01-05,NC,26-35,Platinum,2069.19
9661,First_9660,Last_9660,customer_9660@email.com,555-4888,2021-07-21,PA,18-25,Bronze,4389.55
9662,First_9661,Last_9661,customer_9661@email.com,555-9477,2021-01-05,NC,46-55,Bronze,8996.32
9663,First_9662,Last_9662,customer_9662@email.com,555-4932,2020-08-07,CA,18-25,Gold,6702.61
9664,First_9663,Last_9663,customer_9663@email.com,555-8507,2021-01-01,NC,18-25,Platinum,8893.42
9665,First_9664,Last_9664,customer_9664@email.com,555-7925,2021-05-03,NC,56-65,Silver,3216.54
9666,First_9665,Last_9665,customer_9665@email.com,555-5678,2023-04-28,NY,36-45,Bronze,3592.44
9667,First_9666,Last_9666,customer_9666@email.com,555-3857,2022-07-15,IL,65+,Platinum,6388.57
9668,First_9667,Last_9667,customer_9667@email.com,555-7085,2021-05-23,OH,18-25,Bronze,7000.16
9669,First_9668,Last_9668,customer_9668@email.com,555-3609,2022-11-09,IL,36-45,Gold,5665.79
9670,First_9669,Last_9669,customer_9669@email.com,555-4554,2023-10-12,IL,56-65,Platinum,1934.24
9671,First_9670,Last_9670,customer_9670@email.com,555-8336,2022-06-15,TX,26-35,Silver,141.1
9672,First_9671,Last_9671,customer_9671@email.com,555-3327,2021-05-16,TX,36-45,Bronze,7333.29
9673,First_9672,Last_9672,customer_9672@email.com,555-5680,2021-08-19,NC,36-45,Bronze,1701.81
9674,First_9673,Last_9673,customer_9673@email.com,555-6070,2021-03-28,CA,18-25,Platinum,2891.55
9675,First_9674,Last_9674,customer_9674@email.com,555-4088,2020-08-15,NY,36-45,Bronze,5379.58
9676,First_9675,Last_9675,customer_9675@email.com,555-2329,2021-02-02,NC,56-65,Gold,6022.95
9677,First_9676,Last_9676,customer_9676@email.com,555-8442,2020-01-19,IL,65+,Gold,5834.85
9678,First_9677,Last_9677,customer_9677@email.com,555-2596,2022-06-03,NC,18-25,Silver,6343.94
9679,First_9678,Last_9678,customer_9678@email.com,555-7586,2022-01-30,CA,18-25,Platinum,1618.42
9680,First_9679,Last_9679,customer_9679@email.com,555-2899,2023-10-15,OH,36-45,Gold,3288.02
9681,First_9680,Last_9680,customer_9680@email.com,555-2395,2020-05-03,PA,65+,Bronze,7132.41
9682,First_9681,Last_9681,customer_9681@email.com,555-3169,2022-06-20,OH,56-65,Bronze,3863.21
9683,First_9682,Last_9682,customer_9682@email.com,555-5568,2022-02-23,OH,56-65,Gold,6141.95
9684,First_9683,Last_9683,customer_9683@email.com,555-3050,2023-10-21,GA,46-55,Bronze,5550.41
9685,First_9684,Last_9684,customer_9684@email.com,555-8260,2023-08-01,PA,56-65,Silver,6207.9
9686,First_9685,Last_9685,customer_9685@email.com,555-4182,2020-07-25,PA,65+,Silver,1525.97
9687,First_9686,Last_9686,customer_9686@email.com,555-7036,2023-05-13,OH,36-45,Bronze,4521.33
9688,First_9687,Last_9687,customer_9687@email.com,555-8140,2021-12-26,OH,56-65,Bronze,6817.19
9689,First_9688,Last_9688,customer_9688@email.com,555-3836,2020-02-27,OH,65+,Bronze,3160.71
9690,First_9689,Last_9689,customer_9689@email.com,555-6713,2022-05-14,GA,56-65,Platinum,9300.85
9691,First_9690,Last_9690,customer_9690@email.com,555-7248,2021-03-12,CA,56-65,Platinum,2877.44
9692,First_9691,Last_9691,customer_9691@email.com,555-2400,2021-11-12,CA,65+,Bronze,166.01
9693,First_9692,Last_9692,customer_9692@email.com,555-1006,2021-08-28,FL,18-25,Platinum,432.78
9694,First_9693,Last_9693,customer_9693@email.com,555-1997,2020-06-07,PA,18-25,Silver,840.5
9695,First_9694,Last_9694,customer_9694@email.com,555-4283,2020-07-09,NC,26-35,Platinum,9520.98
9696,First_9695,Last_9695,customer_9695@email.com,555-9131,2021-01-13,GA,46-55,Gold,7485.56
9697,First_9696,Last_9696,customer_9696@email.com,555-4341,2020-06-20,IL,56-65,Gold,9589.04
9698,First_9697,Last_9697,customer_9697@email.com,555-1894,2022-09-06,OH,36-45,Platinum,3775.13
9699,First_9698,Last_9698,customer_9698@email.com,555-3420,2021-10-05,MI,65+,Platinum,7933.34
9700,First_9699,Last_9699,customer_9699@email.com,555-6058,2022-10-14,PA,65+,Platinum,7632.85
9701,First_9700,Last_9700,customer_9700@email.com,555-9061,2020-02-18,CA,36-45,Silver,6688.7
9702,First_9701,Last_9701,customer_9701@email.com,555-5333,2020-12-05,PA,46-55,Bronze,4402.03
9703,First_9702,Last_9702,customer_9702@email.com,555-1189,2020-08-24,GA,46-55,Bronze,9645.66
9704,First_9703,Last_9703,customer_9703@email.com,555-5567,2020-08-22,GA,46-55,Gold,1922.26
9705,First_9704,Last_9704,customer_9704@email.com,555-7350,2023-11-14,NC,26-35,Platinum,1511.11
9706,First_9705,Last_9705,customer_9705@email.com,555-3157,2023-10-30,CA,56-65,Gold,9403.97
9707,First_9706,Last_9706,customer_9706@email.com,555-5602,2023-10-08,OH,36-45,Silver,8845.69
9708,First_9707,Last_9707,customer_9707@email.com,555-7587,2023-07-13,FL,56-65,Gold,9772.27
9709,First_9708,Last_9708,customer_9708@email.com,555-4853,2020-04-09,TX,18-25,Silver,3138.48
9710,First_9709,Last_9709,customer_9709@email.com,555-6582,2021-06-29,TX,26-35,Gold,5326.59
9711,First_9710,Last_9710,customer_9710@email.com,555-5597,2020-06-17,NY,18-25,Gold,3668.85
9712,First_9711,Last_9711,customer_9711@email.com,555-1367,2022-12-02,PA,65+,Gold,3095.16
9713,First_9712,Last_9712,customer_9712@email.com,555-4234,2023-06-20,NC,36-45,Platinum,3769.06
9714,First_9713,Last_9713,customer_9713@email.com,555-1541,2022-06-18,MI,36-45,Platinum,3427.2
9715,First_9714,Last_9714,customer_9714@email.com,555-8501,2021-03-25,PA,26-35,Platinum,4810.56
9716,First_9715,Last_9715,customer_9715@email.com,555-6751,2022-03-25,PA,56-65,Silver,4678.98
9717,First_9716,Last_9716,customer_9716@email.com,555-3187,2023-08-12,NY,36-45,Platinum,756.77
9718,First_9717,Last_9717,customer_9717@email.com,555-4270,2022-11-05,NY,46-55,Gold,1874.09
9719,First_9718,Last_9718,customer_9718@email.com,555-1974,2021-06-17,MI,56-65,Gold,1048.23
9720,First_9719,Last_9719,customer_9719@email.com,555-9304,2021-08-16,FL,46-55,Silver,6058.64
9721,First_9720,Last_9720,customer_9720@email.com,555-1156,2020-08-11,TX,65+,Silver,9275.61
9722,First_9721,Last_9721,customer_9721@email.com,555-2609,2020-07-03,NC,18-25,Platinum,3346.19
9723,First_9722,Last_9722,customer_9722@email.com,555-7160,2022-04-26,PA,56-65,Platinum,2719.95
9724,First_9723,Last_9723,customer_9723@email.com,555-6993,2023-04-01,IL,65+,Platinum,2573.1
9725,First_9724,Last_9724,customer_9724@email.com,555-8486,2023-07-24,OH,56-65,Silver,9436.14
9726,First_9725,Last_9725,customer_9725@email.com,555-4734,2022-04-28,TX,18-25,Platinum,4626.0
9727,First_9726,Last_9726,customer_9726@email.com,555-2237,2023-10-06,IL,56-65,Silver,9414.43
9728,First_9727,Last_9727,customer_9727@email.com,555-1869,2022-11-16,FL,36-45,Silver,1479.64
9729,First_9728,Last_9728,customer_9728@email.com,555-1826,2022-04-21,NC,56-65,Silver,4698.53
9730,First_9729,Last_9729,customer_9729@email.com,555-9579,2022-02-02,IL,56-65,Silver,9477.35
9731,First_9730,Last_9730,customer_9730@email.com,555-1542,2021-08-22,NC,65+,Silver,8819.78
9732,First_9731,Last_9731,customer_9731@email.com,555-2658,2021-09-03,TX,26-35,Platinum,6249.62
9733,First_9732,Last_9732,customer_9732@email.com,555-4224,2023-11-20,OH,65+,Silver,801.98
9734,First_9733,Last_9733,customer_9733@email.com,555-6306,2022-02-27,NC,46-55,Silver,1854.31
9735,First_9734,Last_9734,customer_9734@email.com,555-8713,2020-12-30,NC,36-45,Platinum,120.73
9736,First_9735,Last_9735,customer_9735@email.com,555-3847,2020-04-07,NY,56-65,Silver,343.12
9737,First_9736,Last_9736,customer_9736@email.com,555-1928,2020-11-08,GA,65+,Platinum,1682.75
9738,First_9737,Last_9737,customer_9737@email.com,555-7511,2023-04-09,TX,36-45,Bronze,8693.08
9739,First_9738,Last_9738,customer_9738@email.com,555-4123,2020-10-10,CA,65+,Platinum,8591.4
9740,First_9739,Last_9739,customer_9739@email.com,555-1884,2022-03-26,MI,36-45,Bronze,7569.99
9741,First_9740,Last_9740,customer_9740@email.com,555-9811,2022-08-16,NY,36-45,Gold,1309.21
9742,First_9741,Last_9741,customer_9741@email.com,555-5929,2020-10-22,PA,46-55,Silver,5526.26
9743,First_9742,Last_9742,customer_9742@email.com,555-1036,2020-05-13,MI,46-55,Silver,9180.96
9744,First_9743,Last_9743,customer_9743@email.com,555-1267,2020-10-31,FL,18-25,Bronze,8992.74
9745,First_9744,Last_9744,customer_9744@email.com,555-2015,2023-08-08,CA,36-45,Bronze,7775.85
9746,First_9745,Last_9745,customer_9745@email.com,555-1208,2020-12-04,MI,36-45,Bronze,5195.43
9747,First_9746,Last_9746,customer_9746@email.com,555-4328,2023-02-24,NC,36-45,Bronze,1631.51
9748,First_9747,Last_9747,customer_9747@email.com,555-3112,2023-07-30,GA,65+,Bronze,5286.53
9749,First_9748,Last_9748,customer_9748@email.com,555-7022,2020-07-24,FL,56-65,Gold,3264.86
9750,First_9749,Last_9749,customer_9749@email.com,555-6113,2023-08-06,MI,65+,Silver,5061.19
9751,First_9750,Last_9750,customer_9750@email.com,555-6915,2022-12-26,TX,46-55,Bronze,7490.81
9752,First_9751,Last_9751,customer_9751@email.com,555-4795,2023-08-13,PA,36-45,Bronze,2393.54
9753,First_9752,Last_9752,customer_9752@email.com,555-1326,2021-07-16,FL,26-35,Gold,7753.25
9754,First_9753,Last_9753,customer_9753@email.com,555-7008,2022-10-25,CA,36-45,Platinum,5617.86
9755,First_9754,Last_9754,customer_9754@email.com,555-8297,2020-05-18,GA,26-35,Platinum,7969.74
9756,First_9755,Last_9755,customer_9755@email.com,555-9045,2021-07-04,TX,26-35,Platinum,4111.27
9757,First_9756,Last_9756,customer_9756@email.com,555-9827,2021-09-27,CA,65+,Bronze,8256.23
9758,First_9757,Last_9757,customer_9757@email.com,555-1379,2023-06-06,IL,36-45,Bronze,4558.97
9759,First_9758,Last_9758,customer_9758@email.com,555-1786,2020-04-18,TX,46-55,Bronze,2155.86
9760,First_9759,Last_9759,customer_9759@email.com,555-6381,2020-01-07,NC,56-65,Platinum,7988.84
9761,First_9760,Last_9760,customer_9760@email.com,555-5324,2023-06-04,OH,46-55,Silver,4557.75
9762,First_9761,Last_9761,customer_9761@email.com,555-8679,2022-02-15,FL,26-35,Silver,1245.87
9763,First_9762,Last_9762,customer_9762@email.com,555-8755,2021-11-16,FL,18-25,Bronze,9706.19
9764,First_9763,Last_9763,customer_9763@email.com,555-2390,2023-11-30,OH,65+,Platinum,1379.36
9765,First_9764,Last_9764,customer_9764@email.com,555-6632,2020-08-30,MI,36-45,Bronze,3072.81
9766,First_9765,Last_9765,customer_9765@email.com,555-8335,2023-11-13,PA,26-35,Gold,8774.92
9767,First_9766,Last_9766,customer_9766@email.com,555-5063,2023-08-27,PA,46-55,Silver,5199.33
9768,First_9767,Last_9767,customer_9767@email.com,555-7875,2023-04-10,FL,26-35,Bronze,7551.34
9769,First_9768,Last_9768,customer_9768@email.com,555-1410,2021-04-27,GA,56-65,Gold,7008.81
9770,First_9769,Last_9769,customer_9769@email.com,555-2919,2023-09-13,TX,56-65,Silver,9893.0
9771,First_9770,Last_9770,customer_9770@email.com,555-7563,2020-03-09,FL,46-55,Silver,7453.61
9772,First_9771,Last_9771,customer_9771@email.com,555-1820,2020-04-10,FL,18-25,Bronze,3702.16
9773,First_9772,Last_9772,customer_9772@email.com,555-7371,2020-06-15,NC,26-35,Gold,4582.73
9774,First_9773,Last_9773,customer_9773@email.com,555-1786,2022-01-03,PA,36-45,Platinum,9454.03
9775,First_9774,Last_9774,customer_9774@email.com,555-7199,2021-08-19,NC,36-45,Silver,1349.09
9776,First_9775,Last_9775,customer_9775@email.com,555-7533,2022-11-13,IL,46-55,Platinum,4026.54
9777,First_9776,Last_9776,customer_9776@email.com,555-8127,2023-07-12,MI,56-65,Silver,5301.77
9778,First_9777,Last_9777,customer_9777@email.com,555-2993,2022-04-09,FL,46-55,Gold,1990.48
9779,First_9778,Last_9778,customer_9778@email.com,555-4783,2023-01-27,IL,26-35,Silver,7106.8
